Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Obereider-Yachtservice,,,,,DE,info@obereider-yachtservice.de,+49 4331 4349090,https://www.obereider-yachtservice.de/,Werften;Service/Repair;Kran
Abser Siel,,,,,DE,,,,Werften;Service/Repair;Kran
Flyer Catamarans,Gewerbegebiet,2,83139,Söchtenau,DE,office@flyer-cat.de,+49 8053 798888,https://flyer-cat.de,Werften
M.u.H. von der Linden GmbH,An der Windmühle,2,46483,Wesel,DE,,,https://www.vonderlinden.de,Werften
Köser Marine GmbH,Koppelberg,10,24159,Kiel,DE,,,,Werften
NormanBootsbau,Nuthedamm,33,14478,Potsdam,DE,info@normanbootsbau.de,+49 176 311 48236,https://normanbootsbau.de/,Motor;Werften
Yacht & Technik,Pullacher Straße,10,83358,Seeon-Seebruck,DE,,+49 8667 8769990,https://yacht-technik.jimdofree.com/,Tauwerk;Beschläge;Bootszubehör
Werft Malz GmbH,An der Schleuse,7,16515,Oranienburg,DE,,,http://www.werft-malz.de,Werften;Service/Repair;Kran
Neptun Yachten GmbH,Dieselstraße,8,33378,Rheda-Wiedenbrück,DE,,,https://www.neptun-yachten.de,Werften
Trailerboats Fritsch,Industriestraße,11,86919,Utting am Ammersee,DE,,+49 8806 7474,https://www.trailerboats.de/,Tauwerk;Beschläge;Trailer/Transport;Bootszubehör
Müritz-Yacht-Management e.K.,Müritzstraße,65,17248,Rechlin,DE,,,,Motor;Werften;Service/Repair;Kran
Bootsservice Rettich,,,,,DE,,,,Werften;Service/Repair;Kran
Fritz Bootsmotoren,Robert-Bosch-Straße,1,25335,Elmshorn,DE,,,http://www.fritz-bootsmotoren.de,Motor;Tauwerk;Beschläge;Bootszubehör
:cs2 segelmacherei,Gildeweg,2,46562,Voerde (Niederrhein),DE,segeln@cs-zwei.de,+49 2855 306640,http://www.cs-zwei.de/,Segelmacher
Ekü-Sport,Josef-Ressel-Straße,1,29358,Eicklingen,DE,,+49 5144 6988900,https://www.ekue-sport.de,Tauwerk;Beschläge;Bootszubehör
German Dry Docks / Motorenwerke Bremerhaven,Barkhausenstraße,60,27568,Bremen,DE,,,,Motor;Werften;Service/Repair;Kran
Bootswerft Heistracher,,,,,DE,,,,Werften
Spiekerooger Segelclub (SSC),,,,,DE,,,,Werften;Service/Repair;Kran
B&A Innovationen,Kranzweiherweg,24,53489,Sinzig,DE,info@solutions-seller.de,+49 2642 9515991,https://solutions-seller.de,Motor;Tauwerk;Beschläge;Bootszubehör
Poucher Boote GmbH,Poucher Hauptstraße,105,6774,Muldestausee,DE,,,https://poucherfaltboot.de/,Tauwerk;Beschläge;Bootszubehör
Schiffswerft Bolle Derben,Schiffswerft,5,39317,Elbe-Parey,DE,info@schiffswerft-bolle.de,+49 39349 94590,https://schiffswerft-bolle.de,Werften;Service/Repair;Kran
ESTRA GmbH,Grimmelallee,44,99734,Nordhausen,DE,,,,Werften
Bootswerft Reiners,Lesumbroker Landstraße,139,28719,Bremen,DE,,+49 172 4295622,https://www.bootswerft-reiners.de/,Werften;Service/Repair;Kran
SieBroTec GmbH,Dubenhorst,27,25474,Ellerbek,DE,,+49 4101 8392800,https://www.banana-boot.de/,Werften
Yachtclub Untermain Winterlager,,,,,DE,,,https://ycu-raunheim.de/,Werften;Service/Repair;Kran
