Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Nautica Giuliana,Via del Sugheraio,80,58022,Follonica,IT,,,https://nauticagiuliana.it,Tauwerk;Beschläge;Bootszubehör
Cantiere Marine Sports,Via dell'artigianato,2,58022,Follonica,IT,,,,Tauwerk;Beschläge;Bootszubehör
Airmarine,Via dell'industria,639,58022,Follonica,IT,,,,Werften
Blue Refitting,Via dell'Edilizia,315,58022,Follonica,IT,,,http://bluerefitting.com,Werften
San Giorgio del Porto,,,,,IT,,,,Werften;Service/Repair;Kran
T Mariotti S.p.A.,,,,,IT,,,,Werften;Service/Repair;Kran
Marina San Giorgio,,,,,IT,,,,Werften;Service/Repair;Kran
Suzuki,,,,,IT,,,,Motor;Tauwerk;Beschläge;Bootszubehör
Cantieri Panaro,,,,,IT,,+39 0823 1831 089,http://www.cantieripanaro.it,Werften;Service/Repair;Kran
Nautiservice,,,,,IT,,,,Werften;Service/Repair;Kran
Global Nautic,,,,,IT,,,,Werften;Service/Repair;Kran
Cantiere Rossini,Strada Tra I Due Porti,48,61121,Pesaro,IT,info@cantiererossini.com,+39 0721 259056,https://www.cantiererossini.com/,Werften;Service/Repair;Kran
Piazza dei Fabbri,,,,,IT,,,,Werften;Service/Repair;Kran
Lega Navale Italiana,,,,,IT,,,,Werften;Service/Repair;Kran
Nautica Di Tommaso,,,,,IT,,+39 328 564 3751,,Werften;Service/Repair;Kran
Nautica Sud,,,,,IT,,,,Werften
Centro Nautico Lignano,,,,,IT,,,,Werften;Service/Repair;Kran
Cantiere Navale Grasso,,,,,IT,,,,Werften;Service/Repair;Kran
Nautica Buffon Celestino,,,,,IT,,,,Werften;Service/Repair;Kran
Club Nautico Orizzonte,,,,,IT,,,,Werften;Service/Repair;Kran
Circolo Velico Pietrabianca,,,,,IT,,,,Werften;Service/Repair;Kran
Cantiere Rossini,,,,,IT,,,,Werften;Service/Repair;Kran
Marinstar,,,,,IT,,,,Werften;Service/Repair;Kran
Cantieri Sangermani,Via dei Devoto,235,,,IT,,,https://www.cantierisangermani.it/,Motor;Werften;Service/Repair;Kran
Navali G. Castagnola,Via dei Devoto,223,,,IT,,,http://www.castagnola.biz/,Werften;Service/Repair;Kran
