Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Bassin de Radoub,,,,,FR,,,,Werften;Service/Repair;Kran
Parking à Bateaux - SRB,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval Le Pennec,,,,,FR,,,,Werften;Service/Repair;Kran
Sumalo Nautisme,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier naval de Barriol - Sacha,,,,,FR,,,https://sacha-arles.com/,Werften;Service/Repair;Kran
West Indies Sails,Rue Victor Schoelcher,39,,Gustavia,FR,,+590 590 22 68 12,,Segelmacher
Ville Audrain,,,,,FR,,,,Werften;Service/Repair;Kran
DB Marine,Rue du Lac,,,,FR,,+33 2 96414232,,Werften;Service/Repair;Kran
Chantier Naval de la Landriais,,,,,FR,,+33 2 99 88 56 01,,Werften;Service/Repair;Kran;Navigation/Instrumente
Chantier Naval du Grand Val,,,,,FR,,,https://www.cngrandval.com/,Werften;Service/Repair;Kran
Chantier Naval de Tanet,,,,,FR,,,https://www.cn-tanet.fr/,Werften;Service/Repair;Kran
Lorraine Nautisme,,2,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Jeanneau,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
CAPAC,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval La Cale de Neptune,,,,,FR,,,,Werften;Service/Repair;Kran
Chantiers Navals du Nord Van Praet,,,,,FR,,,,Werften;Service/Repair;Kran
Les Portes de l'Atlantique,Zone sud estuaire Rue du Camp d'Aviation Paimboeuf,,44320,Frossay,FR,,,,Werften;Service/Repair;Kran
Chantier Naval des Dunes,,,,,FR,,,,Werften;Service/Repair;Kran
Navy Classic,,,,,FR,,,,Werften;Service/Repair;Kran
Chantier Naval du Toëno,,,,,FR,,,,Werften;Service/Repair;Kran
Navy Service,,,,,FR,,,,Werften;Service/Repair;Kran
Port Vilaine Maritime,,,,,FR,,,,Werften;Service/Repair;Kran
Centre Technique Fluvial,,20,,,FR,,,,Werften;Service/Repair;Kran
Chantier Héros,Rue Carnot,9 bis,,Nouméa,FR,,,,Werften;Service/Repair;Kran
Port d’hiver Yatching,,,,,FR,,,,Werften;Service/Repair;Kran
