Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Base Nautica Usai,,,,,IT,info@basenauticausai.it,,http://www.basenauticausai.it,Werften;Service/Repair;Kran
Bardolino Yatching,,,,,IT,,,,Werften;Service/Repair;Kran
Benetti Yachts,,,,,IT,,,http://www.azimutbenetti.it/it/livorno.html,Werften;Service/Repair;Kran
Cantieri Giacalone,,,,,IT,cant.giacalone@tiscalinet.it,+39 0923 909186,,Werften;Service/Repair;Kran
Cantiere Navale Fincantieri Sestri Ponente,,,,,IT,,,http://www.fincantieri.it/,Werften;Service/Repair;Kran
Fincantieri Riva Trigoso,,,,,IT,,,https://www.fincantieri.com/,Werften;Service/Repair;Kran
PRF,,,,,IT,,,,Werften;Service/Repair;Kran
Benetti,,,,,IT,,,,Werften;Service/Repair;Kran
D'Amico,,,,,IT,,,,Werften;Service/Repair;Kran
Squero de San Trovaso,Campo San Trovaso,1097,30123,Venezia,IT,info@squerosantrovaso.com,,http://www.squerosantrovaso.com/,Werften;Service/Repair;Kran
Stil Nautica Di Bincoletto Giulio,Via Antonio Gritti,12,,Porto Santa Margherita,IT,,,,Werften
Nautica RB,Via Antonio Gritti,26,,Porto Santa Margherita,IT,,+39 336 492 296,http://www.nauticarb.it,Werften;Service/Repair;Kran
Ferretti Group - Ravenna,Via Classicana,68,48122,Ravenna,IT,,,,Werften;Service/Repair;Kran
Cantiere Ercole Archetti,,,,,IT,,,https://www.cantierearchettiercole.it/,Werften;Service/Repair;Kran
Cantiere Nautico Montisola,,,,,IT,,,http://www.montisolabarche.it,Werften;Service/Repair;Kran
Cantiere Navale Iprea,,,,,IT,,,,Werften;Service/Repair;Kran
Marina Beach rimessaggio,,,,,IT,,,,Werften;Service/Repair;Kran
Scalalaggio Anconetani,,,,,IT,,,,Werften;Service/Repair;Kran
Motonautica RC,,,,,IT,,,http://www.motonauticarc.it,Werften;Service/Repair;Kran
Cantieri Nautici Solcio,Via al Campeggio,10,28040,Lesa,IT,,+39 0322 77881,https://www.solcio.it/,Werften;Service/Repair;Kran
Circolo Velico Canottieri Intra,,,,,IT,info@cvci.it,+393401484015,https://www.cvci.it/,Werften;Service/Repair;Kran
Ciccolo Cantiere Nautico,,,,,IT,,+39 0323 59169,,Werften;Service/Repair;Kran
Indiana Yachting,,,58020,Scarlino,IT,,,http://www.indianayachting.com,Werften;Service/Repair;Kran
Cantiere navale Costa Etrusca,,,58020,Scarlino,IT,,,http://www.cantierenavaletoscana.com,Werften;Service/Repair;Kran
FP Marine Group srl,Via Antonio Meucci,1,58020,Scarlino,IT,,,,Werften;Service/Repair;Kran
