Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Aquanautic,Hattinger Straße,983b,44879,Bochum,DE,,+49 234 490450,https://www.aquanautic.de,Werften
Schiffszubehör Knoll,Bahnhofstraße,13,18246,Bützow,DE,,,https://www.ek-marin.de/,Werften;Service/Repair;Kran
Volkswerft Stralsund,,,,,DE,,,https://www.stralsund.de/investoren/volkswerft/,Werften;Service/Repair;Kran
Sirius Werft,,,,,DE,,,,Werften;Service/Repair;Kran
Schöne Aluminiumboote,Ketziner Straße,32d,14476,Potsdam,DE,,+49 33208 237690,http://schoene-aluminiumboote.de,Werften;Metallbau
Bootscenter Kiessling,Maybachstraße,3,71686,Remseck am Neckar,DE,,,https://www.kiessling-bootscenter.de/,Werften
Augusta Wassersport GmbH,Äußere Industriestraße,11,86316,Friedberg,DE,,,http://www.augusta-wassersport.com,Tauwerk;Beschläge;Bootszubehör
Diethert Marine & Service,Schiffbauerdamm,10,23966,Wismar,DE,,,,Werften;Service/Repair;Kran
Boots- und Schiffswerf Cuxhaven GmbH,Kapitän-Alexander-Straße,23,27472,Cuxhaven,DE,,,,Werften
Friedrich Lürssen Werft,,,,,DE,,,,Werften;Service/Repair;Kran
Jöhnk Werft,Lotsestieg,4,21079,Hamburg,DE,,,,Werften;Service/Repair;Kran
Westcoast-Sails,Am Yachthafen,1,25704,Meldorf,DE,,,,Segelmacher
Boots-Verkaufs-Steg,,,,,DE,,+49398232660,https://www.mein-boot.eu,Tauwerk;Beschläge;Bootszubehör
HANSA-Werft,Tunnelstraße,41-42,10245,Berlin,DE,,,,Werften;Service/Repair;Kran
Boot + Zweirad,Störfischerstraße,1,25524,Itzehoe,DE,,+49 4821 72277,https://www.wassersport-profi.de,Tauwerk;Beschläge;Bootszubehör
Haase-Segel,Gneversdorfer Weg,9,23570,Lübeck,DE,info@haase-segel.de,+49 4502 2038,http://www.haase-segel.de,Segelmacher
Bootswerkstatt Lauchringen Alfred Frank,Riedstraße,4,79787,Lauchringen,DE,info@service-frank.de,+49 7741 9670688,https://www.service-frank.de/,Werften;Service/Repair;Kran
Der Skipper Markt,Marienhofweg,129,25813,Husum,DE,,,http://www.der-skipper-markt.de,Tauwerk;Beschläge;Bootszubehör
Bootswerft Stöcker,Ueckerstraße,131,17373,Ueckermünde,DE,,,,Werften;Service/Repair;Kran
Xylon-Werk,Kalthorststraße,100,68307,Mannheim,DE,,,http://www.xylon-werk-mannheim.de,Motor;Werften;Service/Repair;Kran
Kötter Werft GmbH,Industriestraße,2,49733,Haren (Ems),DE,info@koetter-werft.de,+49 5932 71033,https://www.koetter-werft.com,Werften;Service/Repair;Kran
Linssen Service Point,,,,,DE,info@linssen-service-point.de,+49 3307 4218043,http://www.linssen-service-point.de,Werften;Service/Repair;Kran
Museumswerft,Salinenstraße,20,17489,Greifswald,DE,,,,Werften;Service/Repair;Kran
NordOstsee Yachten,Auf dem Baggersand,7c,23570,Lübeck,DE,,,,Werften;Service/Repair;Kran
Thalmann,,,,,DE,,,,Motor;Werften
