Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Segelmacherei Klopp,Schederhofstraße,2,45145,Essen,DE,,,,Segelmacher
Yachthafen Emmerich,,,,,DE,,+49 2822 4091,https://www.yhe.eu/,Werften;Service/Repair;Kran
Meidericher Schiffswerft,,,,,DE,,+49 203 449060,https://www.meidericherschiffswerft.de/,Werften;Service/Repair;Kran
VOLVO - Köln - Pannenbäcker,,,,,DE,,+49 221 8303363,http://www.bootreparatur.de,Motor;Werften;Service/Repair;Kran
Bootsstation Kanuclub Wurzen,,,,,DE,,,,Werften;Service/Repair;Kran
Segelmacherei V. Matthias,Klinkerfuesstraße,1a,37073,Göttingen,DE,,+49 551 20549258,http://meinsegel.de/,Segelmacher
Bootswerft Gustävel,,,,,DE,,,,Werften;Service/Repair;Kran
Maritime Technik Cuxhaven GmbH,Kapitän-Alexander-Straße,50,,,DE,mtcux@t-online.de,+49 4721 665052,https://mtcuxshop.de/,Tauwerk;Beschläge;Bootszubehör
CO-Segel Springer und Burmester GbR,Goosstraat,1,24376,Grödersby,DE,,+49 4642 4776,https://co-segel.de/,Segelmacher
Hauke Prohn Segelmacher,Mühlenstraße,19a,24376,Grödersby,DE,,+49 4642 920894,https://www.sonnensegelmacher.de/,Segelmacher
Alveus Bootsbau,Fritz-Zubeil-Straße,68,14482,Potsdam,DE,,,https://alveus-bootsbau.de/,Werften
AST – Advanced Sailing Technologies,Fritz-Zubeil-Straße,68,14482,Potsdam,DE,,,https://ast-yachts.com/,Werften
Bedarfsanlegestelle,,,,,DE,,,,Werften;Service/Repair;Kran
H. Bültjer Bootswerft GmbH & Co. KG,,,,,DE,,,,Werften;Service/Repair;Kran
Freizeitfischer,,,,,DE,,,,Werften;Service/Repair;Kran
Roland steiner,,,,,DE,,,https://www.rolandsteiner-boote.de,Werften;Service/Repair;Kran
Werftladen,Vilmnitzer Weg,19,18581,Putbus,DE,,+49 38 301 435,https://vilm.de/,Tauwerk;Beschläge;Bootszubehör
Allboot,Auenweg,173,51063,Köln,DE,,+49 221 314511,http://www.allboot.de,Tauwerk;Beschläge;Bootszubehör
Münch-Werft,Ahlerhof,20,56112,Lahnstein,DE,info@muenchwerft.de,+49 151 23454504,https://www.muenchwerft.de/,Werften;Service/Repair;Kran
Bootsbau Wuthenow,,,,,DE,bootsbau.wuthenow@t-online.de,+49 38828 20914,http://www.bootsbau-wuthenow.de,Werften
Fünfseenwerft,,,,,DE,,,http://fuenfseenwerft.de/,Werften;Service/Repair;Kran
Mülheimer Werft,,,,,DE,,,,Werften;Service/Repair;Kran
Michelsen-Werft,,,,,DE,info@michelsen-werft.de,+49 7541 21886,http://www.michelsen-werft.de/,Werften;Service/Repair;Kran
Werdin Schiffsausrüstung,Zum Anleger,1,32361,Preußisch Oldendorf,DE,,+49 5742 920708,https://www.oskar73.de,Werften
Gleich Eventtechnik,Häfenweg,18,76287,Rheinstetten,DE,m.gleich@eventtechnik-gleich.de,+49 721 1569340,https://eventtechnik-gleich.de/,Rigg;Tauwerk;Beschläge
