Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Axel Méca Services,Rue du Moulin d'Amour,24,17137,Marsilly,FR,axelmecaservices@gmail.com,+33 6 29 50 06 22,,Werften;Service/Repair;Kran
Voiles Doo Bop,,,,,FR,,,,Segelmacher
Chantier Naval Latitude 46,Rue Elie Barreau,20,17000,La Rochelle,FR,,+33 5 46 09 41 79,,Werften;Service/Repair;Kran
Motte Marine,,,,,FR,fmotte@mottemarine.fr,+33 5 46 09 08 02,https://www.mottemarine.fr,Tauwerk;Beschläge;Bootszubehör
Huari Voilerie,,,,,FR,,,https://huari-voiles.fr/,Segelmacher
Marine Sellerie,,,,,FR,annemarinesellerie@cae29.coop,,,Segelmacher;Persenning;Polster/Sattlerei
Les Chantiers De La Baie,,,,,FR,,,,Werften
Voilerie Service,Rue de la Trinquette,20,17000,La Rochelle,FR,,+33 5 46 34 58 23,,Segelmacher
Rivas,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Permibato,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Doc Kite,,,,,FR,,,,Segelmacher
Fil Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Mécanautic 22,,,,,FR,,+33637692386,,Werften
Mulot,Rue des Brassons,21,17390,La Tremblade,FR,,+33 5 46 36 08 89,https://www.mulot.fr/,Werften;Service/Repair;Kran
Captain' Nautic,Porte de la Marina,1,,,FR,,+590 590 213 670,https://captain-nautic.com/,Tauwerk;Beschläge;Bootszubehör
Les Ateliers de Plaisance,,,,,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Actium Yachts,,,,,FR,,+33483574610,https://www.vente-de-voilier.com,Tauwerk;Beschläge;Bootszubehör
Pochon,,,,,FR,,+33494385383,https://pochon-sa.com/,Tauwerk;Beschläge;Bootszubehör
Seanergie Nautic-Uship,Avenue du Docteur Robin,63,83400,Hyères,FR,,+33494577101,https://seanergie-nautic.com/,Tauwerk;Beschläge;Bootszubehör
La Sellerie d'Ys,,,,,FR,,,,Segelmacher;Persenning;Polster/Sattlerei
Loisirs Nautiques - Team Active,,,,,FR,,+33 1 70 82 10 49,https://www.teamactive.fr/nos-sites/ile-de-france/lac-denghien/,Tauwerk;Beschläge;Bootszubehör
Hamm Services,Rue Joseph Cugnot,3,17180,Périgny,FR,,+33 6 73 65 06 87,https://www.hammservices.fr/,Werften;Service/Repair;Kran
Nautic 13 Services,,,,,FR,,,https://www.nautic13-services.fr/,Tauwerk;Beschläge;Bootszubehör
microsailing.fr,,,,,FR,,,,Segelmacher
Wind,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
