Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Moto bike Pula,Vernalska,11,,,HR,conero@conero.hr,+38552353608,https://www.motobike.hr/,Motor;Tauwerk;Beschläge;Bootszubehör
Master Moto Nautika,Školjić,10a,,,HR,mastermotonautika@gmail.com,+ 385 51 270 570,https://yamaha-rijeka.com/,Motor;Rigg;Tauwerk;Beschläge;Bootszubehör
Acquera Yachting,,,,,HR,,,,Tauwerk;Beschläge;Bootszubehör
Dustom sails,,,,,HR,,+385 1 345 4520,https://www.dustomsails.com/,Segelmacher
Marino Shop,,,,,HR,,,,Tauwerk;Beschläge;Bootszubehör
Rent a JetSki,,,,,HR,,,,Tauwerk;Beschläge;Bootszubehör
Boltano,,,,,HR,,+385 91 201 4607,https://www.boltano.hr/,Tauwerk;Beschläge;Bootszubehör
Jaz,,,,,HR,,,,Werften;Service/Repair;Kran
Brodogradilište 3. Maj,,,,,HR,,,https://www.uljanik.hr/uljanik-group/3-maj-shipyard-jsc/contact,Werften;Service/Repair;Kran
Brodogradilište Kraljevica,,,,,HR,,,http://www.dalmont.hr,Werften;Service/Repair;Kran
Brodogradilište Brodosplit,,,,,HR,,,https://www.brodosplit.hr,Werften;Service/Repair;Kran
Brodogradilište Brodotrogir,,,,,HR,,,,Werften;Service/Repair;Kran
Brodogradilište Loger,Put Skalica,15,21310,Omiš,HR,,,,Werften;Service/Repair;Kran
Brodogradilište Viktor Lenac,,,,,HR,,,https://www.lenac.hr,Werften;Service/Repair;Kran
Nautika centar Nava,,,,,HR,,,https://www.navaboats.com/,Tauwerk;Beschläge;Bootszubehör
Brodocentar,,,,,HR,,,,Werften;Service/Repair;Kran
Podvoni radovi Bagatin,Ulica sv. Martina,63,21312,Podstrana,HR,bagatinjdoo@gmail.com,+385 95 557 20 78,https://podvodni-radovi-bagatin.com/,Tauwerk;Beschläge;Bootszubehör
Briza Boat Service,,,,,HR,,,http://brizaboatservice.hr,Tauwerk;Beschläge;Bootszubehör
Marina Nerezine,,,,,HR,,,,Werften;Service/Repair;Kran
Montmontaža Greben,,,,,HR,,,http://www.greben.hr,Werften;Service/Repair;Kran
Brodogradilište Cres,Peškera,2,,,HR,,,http://www.brodogradiliste-cres.hr,Werften;Service/Repair;Kran
Brodogradilište Betina,Nikole Škevina,15,,,HR,,,https://www.shipyard-betina.com/,Werften;Service/Repair;Kran
Brodogradilište Kantrida,Podkoludricu,1,,,HR,,,,Werften;Service/Repair;Kran
Brodogradilište Krk,Ulica Lukobran,10,,,HR,,,https://brodogradiliste-krk.hr/,Werften;Service/Repair;Kran
Brodogradilište Punat,,,,,HR,,,https://www.marina-punat.hr/brodogradiliste-servis/49,Werften;Service/Repair;Kran
