Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Edilnautica,,,,,IT,,,,Werften;Service/Repair;Kran
Nautica Casarola,,,,,IT,,,,Werften;Service/Repair;Kran
LICOSPARS di Luciano Lievi e C. s.n.c. - Accessori Nautici,Via per Villavetro,18,25084,Gargnano,IT,,+39 0365 71688,http://www.licospars.com/,Werften;Service/Repair;Kran;Rigg
Roccavela,,,,,IT,,,,Werften;Service/Repair;Kran
Nautica Garden Center,,,,,IT,,+39 349 3212167,https://www.nauticagardencenter.com,Tauwerk;Beschläge;Bootszubehör
Nautica Boat Service,,,,,IT,,,,Werften;Service/Repair;Kran
Consorzio Cantieri riuniti del Mediterraneo,,,,,IT,,,,Werften;Service/Repair;Kran
Arsenale San Marco,,,,,IT,,,,Werften;Service/Repair;Kran
Golden Bay,,,,,IT,,,,Werften;Service/Repair;Kran
Darsena di Azzate,,,,,IT,,,,Werften;Service/Repair;Kran
Cantiere Navale Gallinaro,,,,,IT,,,,Werften;Service/Repair;Kran
Nautilus Club Nautico,,,,,IT,,,,Werften;Service/Repair;Kran
Ottoni del Mare,Via Borgo dei Cappuccini,,57126,Livorno,IT,,,,Tauwerk;Beschläge;Bootszubehör
Bongini & C,Molo Ponte Morosini,51,,,IT,,,http://www.bonginiec.it/,Rigg;Tauwerk;Beschläge
Cantiere Navale di C.P.,,,,,IT,,,,Werften;Service/Repair;Kran
Tommaso Montano,,,,,IT,,,,Werften;Service/Repair;Kran
MC Nautica,Via Cagliari,80,9170,Oristano,IT,,,,Tauwerk;Beschläge;Bootszubehör
Marine Interiors,Via Redipuglia,163,34077,Ronchi dei Legionari,IT,,,http://www.marineinteriors.com,Werften
Conit Solutions S.r.l.,Via Divisione Alpina Julia,4,34079,Staranzano,IT,,,http://www.conitsolutions.com,Werften
HSC Shipyard,Via Isola Zavorra,,,,IT,info@hscshipyard.it,+39 0923 1961485,http://hscshipyard.it,Werften;Service/Repair;Kran
Arpini arredamenti nautici,Via Milano,99,22063,Cantù,IT,,+39 031 712405,http://www.arpini-srl.it/,Tauwerk;Beschläge;Bootszubehör
Arcadia Yachts S.r.l.,Via Terragneta,90,80058,Torre Annunziata,IT,,,https://www.arcadiayachts.it/,Werften;Service/Repair;Kran
OneSails International,,,,,IT,,,https://www.onesails.com/,Segelmacher
Cantiere Motonautico San Pietro,,,,,IT,,,,Werften;Service/Repair;Kran
Nautica Maria,,,,,IT,,,,Tauwerk;Beschläge;Bootszubehör
