Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Maritim Marienwerder,Klandorfer Straße,1a,16348,Marienwerder,DE,,,,Tauwerk;Beschläge;Bootszubehör
Bootsshop Bootswerft,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Turtlesails,,,,,DE,,+49 331 6012254,http://www.turtlesails.de/,Segelmacher
Weilandt Schiffszubehör,Hafenstraße,,23769,Fehmarn,DE,,,,Tauwerk;Beschläge;Bootszubehör
Bootszubehör Ehrenfried Horn,Taitinger Straße,37,86453,Dasing,DE,,,,Tauwerk;Beschläge;Bootszubehör
North Sails Deutschland,Harkortstraße,79c,,,DE,,,,Segelmacher
Lenz Rega-Port,Holzstraße,8,40221,Düsseldorf,DE,info@lenz-rega-port.de,+49 211 306371,https://www.lenz-rega-port.de/,Tauwerk;Beschläge;Bootszubehör
Megalodon Boote / Bootsscheune,Germendorfer Dorfstraße,48,16515,Oranienburg,DE,megalodonboats@aol.com,+49 173 9987780,http://arbeits-boote.de/,Tauwerk;Beschläge;Bootszubehör
Schreinerei Helmut Fischer,Am Moosfeld,23,,,DE,,+49 172 8558100,https://www.woodensailboat.de/,Werften
Knief-Bootswerft,Hafenbezirk,28,21079,Hamburg,DE,Peter.Knief@hamburg.de,+49 40 7652949,https://www.bootswerft-peterknief.de/,Werften;Service/Repair;Kran
UrbanIndian,Wilhelminenhofstraße,92,12459,Berlin,DE,,+49 1578 6079058,https://urbanindian.org,Werften
SAILART Segelboote GmbH,Siemensstraße,8a,50374,Erftstadt,DE,info@sailart.de,+49 2235 463252,https://www.sailart.de,Werften
Willy Bremer Söhne,,,,,DE,,,,Segelmacher
Skipper Udo,,,,,DE,,,https://www.skipper-udo.de,Tauwerk;Beschläge;Bootszubehör
Bootsmotoren Service Schloss Kirchberg,,,,,DE,,,,Motor;Werften
Yachtwerft Schloss Kirchberg,,,,,DE,,+49 7545 6414,https://www.sunwind.ch/werftbetrieb-schloss-kirchberg,Werften;Service/Repair;Kran
boot-workshop GmbH,Fährstraße,1,17449,Peenemünde,DE,info@boot-workshop.de,+49 38371 25659,https://www.boot-workshop.de/startseite.html,Werften
Rollyboot Hohenwarte,Zeltplatz Hopfenmühle,44,7338,Drognitz,DE,info@rollyboot-hohenwarte.de,+49 1515 4729554,https://www.rollyboot-hohenwarte.de/,Tauwerk;Beschläge;Bootszubehör
Die Bootsmakler,Moritzburger Straße,21,1640,Coswig,DE,,,https://www.die-bootsmakler.de/,Tauwerk;Beschläge;Bootszubehör
Yachtwerft Heiligenhafen,,,,,DE,,,,Werften;Service/Repair;Kran
Maritimer Service Greifswald,,,,,DE,,,https://www.ms-greifswald.de/,Werften;Service/Repair;Kran
Holzbootwerkstatt,,,,,DE,,,https://www.schoene-boote.de/,Werften;Service/Repair;Kran
Yacht- & Antriebstechnik GmbH,,,,,DE,info@yacht-antrieb-technik.de,+4975518053090,https://yacht-antrieb-technik.de,Werften;Service/Repair;Kran
Yachtwerft Landolt,,,,,DE,anfrage@yachtwerft-landolt.de,+49 7544 2235,https://www.yachtwerft-landolt.de,Werften;Service/Repair;Kran
Rimmele Rigg Service,,,,,DE,mail@rrs-masten.de,+49 7541 406 883 1,https://www.rimmele-rigg-service.de,Werften;Service/Repair;Kran
