Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Speedwave,,,,,DE,,,https://speedwave.de,Werften;Service/Repair;Kran
Müritz Maritim,Am Seeufer,73,17192,Waren (Müritz),DE,,,,Werften;Service/Repair;Kran
Funk Elektronik,,,,,DE,,,,Elektrik/Elektronik;Tauwerk;Beschläge;Bootszubehör
Bootsschule Dietz,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Yachtagentur Döring,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Meer-Seen,,,,,DE,shop@meer-seen.de,+49 30 6570 9288,https://meer-seen.de/,Tauwerk;Beschläge;Bootszubehör
Lorsby Boote,,,,,DE,,,https://www.lorsby.de/,Tauwerk;Beschläge;Bootszubehör
Segelmanufactur,Prinz-Eugen-Straße,90,88069,Tettnang,DE,info@segelmanufactur.de,+49 7542 9333966,https://www.segelmanufactur.de/,Motor;Segelmacher
Yachtwerft Fehmarn,,26,23769,Fehmarn,DE,info@yachtwerft-fehmarn.de,+49 171 8145814,,Werften;Service/Repair;Kran
Plan & Tat Bootsbau,Prinz-Eugen-Straße,90,88069,Tettnang,DE,kontakt@metallboot.de,+49 7542 9469282,https://metallboot.de/,Werften
Bosche Schiffsbedarf,,,,,DE,,+49 621 22250,https://bosche-schiffsbedarf.de/,Tauwerk;Beschläge;Bootszubehör
Siwa-Marinetechnik,,24,71332,Waiblingen,DE,info@siwa-marinetechnik.de,+49 7151 98 27 45,https://www.siwa-marinetechnik.de,Tauwerk;Beschläge;Bootszubehör
Merlin Bootsbau & Winterlager,Gut Hollern,1,85386,Eching,DE,,+49 89 262036620,https://bootsbau-merlin.de/,Werften
Bredo Dry Docks - Betrieb Mützelfeldtwerft,Woltmannstraße,2,27472,Cuxhaven,DE,mfw@bredo.de,+49 4721 60120,https://www.bredo.de/,Werften;Service/Repair;Kran
VOGT - Yacht- und Bootsservice,Bundesstraße,3,24376,Kappeln,DE,info@vogt-kappeln.de,+49 4642 4617,https://www.vogt-kappeln.de/,Tauwerk;Beschläge;Bootszubehör
Kwerni Bootsservice & Bootsverleih,Dillmannshof,16,88097,Eriskirch,DE,Info@kwernibootsservice.de,+49 172 8564699,https://www.kwernibootsservice.de/,Werften;Service/Repair;Kran;Tauwerk;Beschläge;Bootszubehör
Kapprodd Stockholm,Mengendamm,6,,,DE,,,https://www.kapprodd.com,Werften
Ruderclub Rheinfelden / Baden e.V. 1921,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Motor-Wasser-Sport Detlef Kringel,,,,,DE,,+49 35478 337,https://www.motor-wassersport.de/,Motor;Tauwerk;Beschläge;Bootszubehör
Manns Wassersport,Benrather Straße / Eingang Hohe Straße,7b,40213,Düsseldorf,DE,info@manns-wassersport.de,+49 211 133811,https://www.manns-wassersport.de/,Motor;Tauwerk;Beschläge;Bootszubehör
Bootsbau Schubert,Büdnerecke,2,19086,Plate,DE,,+49 3861 2155,https://www.bootsbau-schubert.de/,Werften
Champion Marine M. Laub,,,,,DE,,,,Werften;Service/Repair;Kran
Bootsservice Mayer (Werkstatt),,,,,DE,,,https://bootsservicemayer.de/,Werften;Service/Repair;Kran
Kruse's Bootsausrüstung,Klaus-Harms-Straße,77,,,DE,,+49 481 67033,,Tauwerk;Beschläge;Bootszubehör
Blohm + Voss,,,,,DE,,,http://www.blohmvoss.com/,Werften;Service/Repair;Kran
