Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
FSG Shipyard,,,,,DE,,,https://www.fsg-ship.de/,Werften;Service/Repair;Kran
Balticat Werft,Strandweg,124,24399,Arnis,DE,,,https://www.balticat.de/,Werften;Service/Repair;Kran
TKMS,,,,,DE,,,,Werften;Service/Repair;Kran
Schiffswerft Karcher,Werftstraße,1,77866,Rheinau,DE,info@schiffswerft-karcher.com,+49 7844 1250,https://schiffswerft-karcher.com/,Werften;Service/Repair;Kran
Roßlauer Schiffswerft,,,,,DE,,,,Werften;Service/Repair;Kran
Bootsmotoren Service,Dr.-Zimmermann-Straße,14,88709,Meersburg,DE,,,,Motor;Werften
Lindenau Werft,Christianspries,30,24159,Kiel,DE,,,,Werften;Service/Repair;Kran
Peter Wrede Yachtrefit,Deichstraße,29,22880,Wedel,DE,,,,Werften;Service/Repair;Kran
Wegener Yachtwerft,Deichstraße,23-27,22880,Wedel,DE,,+49 4103 3344,https://wegenerjachtwerft.de/,Werften;Service/Repair;Kran
Yachtprofi,Deichstraße,1,22880,Wedel,DE,,+49 4103 88492,https://yachtprofi.de/,Tauwerk;Beschläge;Bootszubehör
Wrede Yachtwerft,,,,,DE,,,,Werften;Service/Repair;Kran
BSB Werft,,,,,DE,,,,Werften;Service/Repair;Kran
Bootswerft Wendisch,Mühlendamm,8a,15754,Heidesee,DE,info@bootswerft-wendisch.de,+49 33768 50256,https://www.bootswerft-wendisch.de/,Werften;Service/Repair;Kran
Marine Olbermann,Bayenstraße,67-69,50678,Köln,DE,,+49 221 9318180,https://olbermann.de/,Motor;Tauwerk;Beschläge;Bootszubehör
Kunya Yachtwerft,,,,,DE,,,,Werften;Service/Repair;Kran
Kieler Bootsschau,Rendsburger Landstraße,208,24113,Kiel,DE,,,,Tauwerk;Beschläge;Bootszubehör
Sportbootservice Westhafen,,,,,DE,,,,Werften;Service/Repair;Kran
Yachtservice de Boer,,,,,DE,,,,Werften;Service/Repair;Kran
Yachthafen Dörpen-Lehe,,,,,DE,,+49 4963 260,,Werften;Service/Repair;Kran
Oberrhein Boots Service Peter Fritz,Im Gewerbegebiet,8,77839,Lichtenau,DE,,+49 7227 3365,http://www.bootsfritz.de,Werften;Service/Repair;Kran
Bootswerft Krieg,Jachtstraße,1,77866,Rheinau,DE,,,https://www.bootswerft-krieg.de/,Werften;Service/Repair;Kran
Martin-Werft,Strandbadstraße,25,78315,Radolfzell am Bodensee,DE,info@martin-yachten.de,+49 7732 10180,https://www.martin-yachten.de/,Werften;Service/Repair;Kran
mitschiffs Werft,Wendenschloßstraße,366,12557,Berlin,DE,werft@mitschiffs.de,+49 30 66639359,https://www.mitschiffs.de/,Werften;Service/Repair;Kran
wassersportverein,,,,,DE,,,,Werften;Service/Repair;Kran
Eckhoff Schiffswerft,,,,,DE,,,,Werften;Service/Repair;Kran
