Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Hansa-Segel,Segeberger Straße,62a,23617,Stockelsdorf,DE,,,https://www.hansa-segel.de/,Segelmacher
UMS Boote Deutschland,,,,,DE,Kontakt@UMS-Boote.de,+49 40 80007009,https://www.ums-boote.de/,Tauwerk;Beschläge;Bootszubehör
HanseYachts AG,Ladebower Chaussee,11,17493,Greifswald,DE,,,https://hanseyachts.com/de/,Werften;Service/Repair;Kran
Bootsservice Zengerle,Eichendorffstraße,27,89568,Hermaringen,DE,hzengerle@bootsservice-zengerle.de,+49 7322 9111435,https://www.bootsservice-zengerle.de/,Werften
Bootservice Rohde,Am Havelufer,4,16761,Hennigsdorf,DE,,,https://www.bootsservice-rohde.de/,Tauwerk;Beschläge;Bootszubehör
bootsprodukte,Nordstraße,44,53879,Euskirchen,DE,info@schorni-reiniger.de,+49 2235 6853510,https://www.bootsprodukte.com/,Tauwerk;Beschläge;Bootszubehör
HVG,Holzteichstraße,7,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Beilken Sails,,,,,DE,,,https://beilken.de,Segelmacher
Favorit Bootsbau GmbH,Lindwallstraße,6,15537,Grünheide (Mark),DE,info@favorit-bootsbau.de,+49 3362 6186,,Tauwerk;Beschläge;Bootszubehör
patcool Faltboote,,,,,DE,,+491732439298,https://www.patcool.de/,Tauwerk;Beschläge;Bootszubehör
Die Bootswerft,Am Wasserwerk,6,31558,Hagenburg,DE,,+49 151 52548885,http://www.diebootswerft.de/cms/index.php,Werften;Service/Repair;Kran
Segelmacherei Marcel Quast,Zeissweg,1,59519,Möhnesee,DE,,,http://www.quastsegel.de/,Segelmacher
MB-Guiding,Hafenpromenade,1,24376,Kappeln,DE,,+49 157 52614290,https://mbguiding.de/,Tauwerk;Beschläge;Bootszubehör
Vinzenz,,,,,DE,,,http://www.vinzenz-boote.de/,Tauwerk;Beschläge;Bootszubehör
Boot & Service B.Heuckeroth,Lauterstraße,2,72622,Nürtingen,DE,,,http://www.bscenter.de,Tauwerk;Beschläge;Bootszubehör
Odin Yachten GMBH Lamprecht,,,,,DE,info@odin-yacht.de,+49 9831 36 35,http://www.lamprecht-heimdecor.de/,Tauwerk;Beschläge;Bootszubehör
Bootsmann Baum,Lehbek,31,24395,Gelting,DE,info@bootsmann-baum.de,+49 4643 2480,http://www.bootsmann-baum.de,Motor;Tauwerk;Beschläge;Bootszubehör
Topcat,,,,,DE,,+49 8143 996 96 20,https://topcat.de/de/ueber-topcat,Werften;Service/Repair;Kran
Yachtelektronik Kruse,Cuxhavener Straße,298,21149,Hamburg,DE,info@yachtelektronik-kruse.de,+49 40 696329310,https://yachtelektronik-kruse.de/,Elektrik/Elektronik;Tauwerk;Beschläge;Bootszubehör
Kanu Kini,Weidachstraße,71,87629,Füssen,DE,,+49 8362 9396969,https://www.kanu-kini.de/,Tauwerk;Beschläge;Bootszubehör
Bremerhavens Segelmacher,,,,,DE,,,,Segelmacher
Metallbau & Bootsservice Eitel Schneider,Am Rhein,15a,55257,Budenheim,DE,,+49 6139 961883,,Werften;Service/Repair;Kran;Metallbau
Segeln & Mehr,Landsberger Straße,3,86938,Schondorf am Ammersee,DE,,+49 8192 9985590,https://segeln-mehr-ludwig-braun.business.site,Tauwerk;Beschläge;Bootszubehör
MaRe Boote,,,,,DE,info@mare-boote.de,+49 2389 9612004,https://www.mare-boote.de/,Tauwerk;Beschläge;Bootszubehör
Sportboot & Industriemotoren,,,,,DE,,,,Motor;Tauwerk;Beschläge;Bootszubehör
