Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Haringhaven,,,,,NL,,,,Werften;Service/Repair;Kran
Ravestein,,,,,NL,,,https://www.ravestein.nl/,Werften;Service/Repair;Kran
De Hoop,,,,,NL,,,https://www.dehoop.net/,Werften;Service/Repair;Kran
Jachtwerf Lok,,,,,NL,,,http://www.jachtwerflok.com/,Werften;Service/Repair;Kran
Huisman Scheeps- en Jachtbetimmering,,,,,NL,,,https://scheepsbetimmeringhuisman.nl/,Motor;Werften;Service/Repair;Kran
Holterman Yachting B.V.,,,,,NL,,,https://holtermanshipyard.nl/,Motor;Werften;Service/Repair;Kran
Jongert,,,,,NL,,,https://www.jongert.nl/,Werften;Service/Repair;Kran
Visboot Totaal,,,,,NL,,,https://www.visboottotaal.com/,Tauwerk;Beschläge;Bootszubehör
CIV Texel,,,,,NL,,,https://www.civtexel.nl,Segelmacher
Jachtmakelaardij Kappers,,,,,NL,,,,Werften;Service/Repair;Kran
Jachtwerf 't Joppe,,,,,NL,,,,Werften
Royal Huisman,,,,,NL,,,https://www.royalhuisman.com/,Motor;Werften;Service/Repair;Kran
JS Scheepstechniek,,,,,NL,,,,Tauwerk;Beschläge;Bootszubehör
De Sluis Jachtbouw,,,,,NL,,,https://www.desluisjachtbouw.nl/,Werften;Service/Repair;Kran
Helenawerf Watersport,,,,,NL,,,,Werften;Service/Repair;Kran
De Vries yachtpainting BV,,,,,NL,,,,Werften;Farben/Pflege
Scheepsbouw O.H. van der Werff,,,,,NL,,,,Werften
Jachtbouw Zevenhuizen,,,,,NL,,,https://www.north-line.nl/nl/north-line-modellen.html,Werften;Service/Repair;Kran
Tropical Sail Loft,Wellington Road,,,Cul-de-Sac,NL,,,,Segelmacher
Curacao Marina,,,,,NL,,,,Werften;Service/Repair;Kran
KTK Tug Boats,,,,,NL,,,https://www.ktktugs.com,Werften
GS Yard B.V.,,,,,NL,,,https://www.gsyard.nl/,Werften;Service/Repair;Kran
Scheepswerf Talsma,,,,,NL,,,,Werften;Service/Repair;Kran
Scheepswerf Westhaven,,,,,NL,,,,Werften;Service/Repair;Kran
Scheepswerf Hoekman,,,,,NL,,,,Motor;Werften;Service/Repair;Kran
